Timestamp, Temperature (ºC), Error,  Output power (W), PWM output, Current, PWM / Current
18:38:43.072 -> 31.57, -1.57, -27.05, 0, -0.00, 0.00
18:38:53.105 -> 31.57, -1.57, -27.04, 0, -0.00, 0.00
18:38:53.105 -> 31.57, -1.57, -27.03, 0, -0.00, 0.00
18:38:53.105 -> 31.56, -1.56, -26.86, 0, -0.00, 0.00
18:38:53.105 -> 31.55, -1.55, -26.51, 0, -0.00, 0.00
18:38:53.105 -> 31.54, -1.54, -26.49, 0, -0.00, 0.00
18:38:53.105 -> 31.51, -1.51, -25.73, 0, -0.00, 0.00
18:38:53.105 -> 31.52, -1.52, -26.25, 0, -0.00, 0.00
18:38:53.105 -> 31.49, -1.49, -25.43, 0, 0.04, 0.00
18:38:53.105 -> 31.52, -1.52, -26.33, 0, -0.00, 0.00
18:38:53.105 -> 31.48, -1.48, -24.96, 0, -0.00, 0.00
18:39:03.139 -> 31.48, -1.48, -25.36, 0, -0.00, 0.00
18:39:03.139 -> 31.47, -1.47, -25.19, 0, -0.00, 0.00
18:39:03.139 -> 31.47, -1.47, -25.24, 0, -0.00, 0.00
18:39:03.139 -> 31.47, -1.47, -25.24, 0, 0.04, 0.00
18:39:03.139 -> 31.47, -1.47, -25.23, 0, -0.00, 0.00
18:39:03.139 -> 31.47, -1.47, -25.22, 0, -0.00, 0.00
18:39:03.139 -> 31.47, -1.47, -25.22, 0, -0.00, 0.00
18:39:03.139 -> 31.47, -1.47, -25.21, 0, -0.00, 0.00
18:39:03.139 -> 31.47, -1.47, -25.21, 0, -0.00, 0.00
18:39:03.139 -> 31.47, -1.47, -25.20, 0, -0.00, 0.00
18:39:09.871 -> 31.47, -1.47, -25.20, 0, -0.00, 0.00
18:39:09.871 -> 31.47, -1.47, -25.19, 0, -0.00, 0.00
18:39:09.871 -> 31.44, -1.44, -24.45, 0, -0.00, 0.00
18:39:09.871 -> 31.46, -1.46, -25.28, 0, -0.00, 0.00
18:39:09.871 -> 31.42, -1.42, -23.69, 0, -0.00, 0.00
18:39:09.871 -> 31.42, -1.42, -24.25, 0, -0.00, 0.00
18:39:09.930 -> 31.40, -1.40, -23.65, 0, 0.04, 0.00
18:39:10.925 -> 31.39, -1.39, -23.52, 0, -0.00, 0.00
18:39:11.973 -> 31.39, -1.39, -23.88, 0, -0.00, 0.00
18:39:12.995 -> 31.38, -1.38, -23.38, 0, -0.00, 0.00
18:39:14.010 -> 31.37, -1.37, -23.36, 0, -0.00, 0.00
18:39:15.032 -> 31.37, -1.37, -23.41, 0, -0.00, 0.00
18:39:16.043 -> 31.37, -1.37, -23.40, 0, -0.00, 0.00
18:39:17.092 -> 31.37, -1.37, -23.40, 0, -0.00, 0.00
18:39:18.109 -> 31.37, -1.37, -23.39, 0, -0.00, 0.00
18:39:19.122 -> 31.37, -1.37, -23.39, 0, -0.00, 0.00
18:39:20.140 -> 31.37, -1.37, -23.38, 0, -0.00, 0.00
18:39:21.153 -> 31.37, -1.37, -23.38, 0, -0.00, 0.00
18:39:22.173 -> 31.37, -1.37, -23.37, 0, -0.00, 0.00
18:39:23.221 -> 31.37, -1.37, -23.37, 0, -0.00, 0.00
18:39:24.293 -> 31.36, -1.36, -23.04, 0, -0.00, 0.00
18:39:25.272 -> 31.35, -1.35, -22.74, 0, 0.04, 0.00
18:39:26.285 -> 31.32, -1.32, -22.07, 0, -0.00, 0.00
18:39:27.298 -> 31.30, -1.30, -21.79, 0, -0.00, 0.00
18:39:28.305 -> 31.29, -1.29, -21.66, 0, -0.00, 0.00
18:39:29.351 -> 31.28, -1.28, -21.53, 0, -0.00, 0.00
18:39:30.360 -> 31.28, -1.28, -21.61, 0, -0.00, 0.00
18:39:31.375 -> 31.28, -1.28, -21.60, 0, -0.00, 0.00
18:39:32.432 -> 31.28, -1.28, -21.60, 0, -0.00, 0.00
18:39:33.447 -> 31.28, -1.28, -21.59, 0, -0.00, 0.00
18:39:34.465 -> 31.28, -1.28, -21.59, 0, -0.00, 0.00
18:39:35.480 -> 31.28, -1.28, -21.58, 0, -0.00, 0.00
18:39:36.492 -> 31.28, -1.28, -21.58, 0, -0.00, 0.00
18:39:37.541 -> 31.28, -1.28, -21.57, 0, -0.00, 0.00
18:39:38.557 -> 31.27, -1.27, -21.41, 0, 0.04, 0.00
18:39:39.570 -> 31.27, -1.27, -21.30, 0, 0.04, 0.00
18:39:40.585 -> 31.28, -1.28, -21.67, 0, -0.00, 0.00
18:39:41.600 -> 31.23, -1.23, -20.26, 0, -0.00, 0.00
18:39:42.654 -> 31.22, -1.22, -20.39, 0, -0.00, 0.00
18:39:43.663 -> 31.19, -1.19, -19.61, 0, -0.00, 0.00
18:39:44.676 -> 31.20, -1.20, -20.17, 0, -0.00, 0.00
18:39:45.690 -> 31.18, -1.18, -19.67, 0, -0.00, 0.00
18:39:46.743 -> 31.18, -1.18, -19.81, 0, -0.00, 0.00
18:39:47.755 -> 31.18, -1.18, -19.81, 0, 0.04, 0.00
18:39:48.770 -> 31.18, -1.18, -19.80, 0, -0.00, 0.00
18:39:49.787 -> 31.18, -1.18, -19.80, 0, -0.00, 0.00
18:39:50.834 -> 31.18, -1.18, -19.79, 0, -0.00, 0.00
18:39:51.839 -> 31.18, -1.18, -19.79, 0, -0.00, 0.00
18:39:52.856 -> 31.18, -1.18, -19.78, 0, -0.00, 0.00
18:39:53.876 -> 31.18, -1.18, -19.78, 0, -0.00, 0.00
18:39:54.923 -> 31.18, -1.18, -19.61, 0, -0.00, 0.00
18:39:55.940 -> 31.15, -1.15, -19.02, 0, -0.00, 0.00
18:39:56.948 -> 31.13, -1.13, -18.68, 0, -0.00, 0.00
18:39:57.965 -> 31.12, -1.12, -18.47, 0, -0.00, 0.00
18:39:59.009 -> 31.10, -1.10, -17.96, 0, -0.00, 0.00
18:40:00.020 -> 31.09, -1.09, -17.95, 0, -0.00, 0.00
18:40:01.066 -> 31.09, -1.09, -18.03, 0, -0.00, 0.00
18:40:02.076 -> 31.09, -1.09, -18.03, 0, -0.00, 0.00
18:40:03.090 -> 31.09, -1.09, -18.02, 0, 0.04, 0.00
18:40:04.096 -> 31.09, -1.09, -18.02, 0, -0.00, 0.00
18:40:05.145 -> 31.09, -1.09, -18.01, 0, -0.00, 0.00
18:40:06.165 -> 31.09, -1.09, -18.01, 0, -0.00, 0.00
18:40:07.171 -> 31.09, -1.09, -18.00, 0, -0.00, 0.00
18:40:08.221 -> 31.09, -1.09, -18.00, 0, -0.00, 0.00
18:40:09.232 -> 31.08, -1.08, -17.75, 0, -0.00, 0.00
18:40:10.252 -> 31.06, -1.06, -17.35, 0, -0.00, 0.00
18:40:11.263 -> 31.04, -1.04, -16.95, 0, -0.00, 0.00
18:40:12.276 -> 30.99, -0.99, -15.78, 0, -0.00, 0.00
18:40:13.328 -> 31.01, -1.01, -16.75, 0, 0.04, 0.00
18:40:14.340 -> 30.99, -0.99, -16.09, 0, -0.00, 0.00
18:40:15.356 -> 30.99, -0.99, -16.26, 0, -0.00, 0.00
18:40:16.398 -> 30.99, -0.99, -16.25, 0, -0.00, 0.00
18:40:17.411 -> 30.99, -0.99, -16.25, 0, -0.00, 0.00
18:40:18.426 -> 30.99, -0.99, -16.25, 0, -0.00, 0.00
18:40:19.438 -> 30.99, -0.99, -16.24, 0, -0.00, 0.00
18:40:20.482 -> 30.99, -0.99, -16.24, 0, -0.00, 0.00
18:40:21.492 -> 30.99, -0.99, -16.23, 0, -0.00, 0.00
18:40:22.504 -> 30.99, -0.99, -16.15, 0, -0.00, 0.00
18:40:23.553 -> 30.96, -0.96, -15.45, 0, -0.00, 0.00
18:40:24.569 -> 30.94, -0.94, -15.14, 0, -0.00, 0.00
18:40:25.584 -> 30.93, -0.93, -14.93, 0, -0.00, 0.00
18:40:26.604 -> 30.91, -0.91, -14.51, 0, -0.00, 0.00
18:40:27.621 -> 30.91, -0.91, -14.63, 0, -0.00, 0.00
18:40:28.665 -> 30.90, -0.90, -14.41, 0, -0.00, 0.00
18:40:29.687 -> 30.90, -0.90, -14.49, 0, -0.00, 0.00
18:40:30.706 -> 30.90, -0.90, -14.49, 0, -0.00, 0.00
18:40:31.717 -> 30.90, -0.90, -14.49, 0, 0.04, 0.00
18:40:32.731 -> 30.90, -0.90, -14.48, 0, -0.00, 0.00
18:40:33.789 -> 30.90, -0.90, -14.48, 0, -0.00, 0.00
18:40:34.802 -> 30.90, -0.90, -14.48, 0, -0.00, 0.00
18:40:35.817 -> 30.88, -0.88, -13.99, 0, -0.00, 0.00
18:40:36.832 -> 30.88, -0.88, -14.08, 0, -0.00, 0.00
18:40:37.875 -> 30.84, -0.84, -13.06, 0, -0.00, 0.00
18:40:38.884 -> 30.83, -0.83, -13.02, 0, 0.04, 0.00
18:40:39.898 -> 30.82, -0.82, -12.92, 0, -0.00, 0.00
18:40:40.927 -> 30.80, -0.80, -12.60, 0, -0.00, 0.00
18:40:41.932 -> 30.80, -0.80, -12.74, 0, 0.04, 0.00
18:40:42.983 -> 30.80, -0.80, -12.74, 0, -0.00, 0.00
18:40:43.997 -> 30.80, -0.80, -12.74, 0, -0.00, 0.00
18:40:45.011 -> 30.80, -0.80, -12.73, 0, -0.00, 0.00
18:40:46.029 -> 30.80, -0.80, -12.73, 0, -0.00, 0.00
18:40:47.081 -> 30.80, -0.80, -12.73, 0, -0.00, 0.00
18:40:48.091 -> 30.80, -0.80, -12.72, 0, -0.00, 0.00
18:40:49.097 -> 30.75, -0.75, -11.27, 0, -0.00, 0.00
18:40:50.142 -> 30.74, -0.74, -11.39, 0, -0.00, 0.00
18:40:51.150 -> 30.75, -0.75, -12.01, 0, -0.00, 0.00
18:40:52.170 -> 30.75, -0.75, -11.59, 0, -0.00, 0.00
18:40:53.183 -> 30.71, -0.71, -10.63, 0, -0.00, 0.00
18:40:54.230 -> 30.71, -0.71, -11.00, 0, -0.00, 0.00
18:40:55.248 -> 30.71, -0.71, -11.00, 0, -0.00, 0.00
18:40:56.262 -> 30.71, -0.71, -11.00, 0, -0.00, 0.00
18:40:57.274 -> 30.71, -0.71, -10.99, 0, -0.00, 0.00
18:40:58.324 -> 30.71, -0.71, -10.99, 0, -0.00, 0.00
18:40:59.343 -> 30.71, -0.71, -10.99, 0, -0.00, 0.00
18:41:00.349 -> 30.71, -0.71, -10.90, 0, -0.00, 0.00
18:41:10.911 -> 30.71, -0.71, -11.01, 0, -0.00, 0.00
18:41:10.911 -> 30.67, -0.67, -9.85, 0, -0.00, 0.00
18:41:10.911 -> 30.69, -0.69, -10.74, 0, 0.04, 0.00
18:41:10.911 -> 30.63, -0.63, -8.95, 0, -0.00, 0.00
18:41:10.911 -> 30.63, -0.63, -9.53, 0, -0.00, 0.00
18:41:10.911 -> 30.62, -0.62, -9.28, 0, -0.00, 0.00
18:41:10.911 -> 30.61, -0.61, -9.21, 0, -0.00, 0.00
18:41:10.911 -> 30.61, -0.61, -9.26, 0, -0.00, 0.00
18:41:10.911 -> 30.61, -0.61, -9.26, 0, -0.00, 0.00
18:41:10.911 -> 30.61, -0.61, -9.26, 0, -0.00, 0.00
18:41:19.969 -> 30.61, -0.61, -9.09, 0, -0.00, 0.00
18:41:19.969 -> 30.61, -0.61, -9.31, 0, -0.00, 0.00
18:41:19.969 -> 30.61, -0.61, -9.25, 0, -0.00, 0.00
18:41:19.969 -> 30.61, -0.61, -9.25, 0, -0.00, 0.00
18:41:19.969 -> 30.54, -0.54, -7.16, 0, -0.00, 0.00
18:41:19.969 -> 30.59, -0.59, -9.34, 0, -0.00, 0.00
18:41:19.969 -> 30.56, -0.56, -8.02, 0, -0.00, 0.00
18:41:19.969 -> 30.54, -0.54, -7.75, 0, -0.00, 0.00
18:41:19.969 -> 30.52, -0.52, -7.30, 0, -0.00, 0.00
18:41:30.002 -> 30.52, -0.52, -7.53, 0, -0.00, 0.00
18:41:30.002 -> 30.52, -0.52, -7.53, 0, -0.00, 0.00
18:41:30.002 -> 30.52, -0.52, -7.53, 0, -0.00, 0.00
18:41:30.002 -> 30.52, -0.52, -7.69, 0, -0.00, 0.00
18:41:30.002 -> 30.52, -0.52, -7.47, 0, -0.00, 0.00
18:41:30.002 -> 30.52, -0.52, -7.52, 0, -0.00, 0.00
18:41:30.002 -> 30.52, -0.52, -7.52, 0, -0.00, 0.00
18:41:30.002 -> 30.48, -0.48, -6.48, 0, -0.00, 0.00
18:41:30.002 -> 30.52, -0.52, -7.89, 0, -0.00, 0.00
18:41:36.654 -> 30.46, -0.46, -5.99, 0, -0.00, 0.00
18:41:36.654 -> 30.42, -0.42, -5.41, 0, -0.00, 0.00
18:41:36.654 -> 30.42, -0.42, -5.81, 0, -0.00, 0.00
18:41:36.654 -> 30.42, -0.42, -5.81, 0, -0.00, 0.00
18:41:36.654 -> 30.42, -0.42, -5.81, 0, -0.00, 0.00
18:41:36.654 -> 30.42, -0.42, -5.81, 0, -0.00, 0.00
18:41:36.654 -> 30.42, -0.42, -5.80, 0, -0.00, 0.00
18:41:37.179 -> 30.42, -0.42, -5.80, 0, -0.00, 0.00
18:41:38.187 -> 30.42, -0.42, -5.80, 0, -0.00, 0.00
18:41:39.200 -> 30.42, -0.42, -5.80, 0, -0.00, 0.00
18:41:40.217 -> 30.42, -0.42, -5.64, 0, -0.00, 0.00
18:41:41.266 -> 30.37, -0.37, -4.33, 0, -0.00, 0.00
18:41:42.279 -> 30.37, -0.37, -4.90, 0, -0.00, 0.00
18:41:43.292 -> 30.33, -0.33, -3.67, 0, -0.00, 0.00
18:41:44.337 -> 30.34, -0.34, -4.25, 0, -0.00, 0.00
18:41:45.354 -> 30.35, -0.35, -4.60, 0, -0.00, 0.00
18:41:46.369 -> 30.33, -0.33, -3.89, 0, -0.00, 0.00
18:41:47.382 -> 30.33, -0.33, -4.09, 0, -0.00, 0.00
18:41:48.402 -> 30.33, -0.33, -4.09, 0, -0.00, 0.00
18:41:49.454 -> 30.33, -0.33, -4.09, 0, -0.00, 0.00
18:41:50.471 -> 30.33, -0.33, -4.09, 0, 0.04, 0.00
18:41:51.484 -> 30.33, -0.33, -4.09, 0, -0.00, 0.00
18:41:52.494 -> 30.33, -0.33, -4.08, 0, -0.00, 0.00
18:41:53.540 -> 30.30, -0.30, -3.20, 0, -0.00, 0.00
18:41:54.558 -> 30.30, -0.30, -3.60, 0, -0.00, 0.00
18:41:55.574 -> 30.28, -0.28, -2.93, 0, -0.00, 0.00
18:41:56.580 -> 30.27, -0.27, -3.00, 0, -0.00, 0.00
18:41:57.630 -> 30.27, -0.27, -2.89, 0, -0.00, 0.00
18:41:58.651 -> 30.24, -0.24, -2.23, 0, -0.00, 0.00
18:41:59.667 -> 30.24, -0.24, -2.33, 0, -0.00, 0.00
18:42:00.679 -> 30.24, -0.24, -2.38, 0, -0.00, 0.00
18:42:01.695 -> 30.24, -0.24, -2.38, 0, -0.00, 0.00
18:42:02.750 -> 30.24, -0.24, -2.38, 0, -0.00, 0.00
18:42:03.761 -> 30.24, -0.24, -2.38, 0, -0.00, 0.00
18:42:04.777 -> 30.24, -0.24, -2.38, 0, -0.00, 0.00
18:42:05.785 -> 30.21, -0.21, -1.74, 0, -0.00, 0.00
18:42:06.835 -> 30.19, -0.19, -1.33, 0, -0.00, 0.00
18:42:07.850 -> 30.20, -0.20, -1.79, 0, -0.00, 0.00
18:42:08.865 -> 30.16, -0.16, -0.51, 0, -0.00, 0.00
18:42:09.877 -> 30.14, -0.14, -0.54, 0, -0.00, 0.00
18:42:10.927 -> 30.14, -0.14, -0.68, 0, -0.00, 0.00
18:42:11.943 -> 30.14, -0.14, -0.68, 0, -0.00, 0.00
18:42:12.958 -> 30.14, -0.14, -0.68, 0, -0.00, 0.00
18:42:13.970 -> 30.14, -0.14, -0.68, 0, -0.00, 0.00
18:42:14.988 -> 30.14, -0.14, -0.68, 0, -0.00, 0.00
18:42:16.042 -> 30.14, -0.14, -0.68, 0, -0.00, 0.00
18:42:17.057 -> 30.14, -0.14, -0.60, 0, -0.00, 0.00
18:42:18.075 -> 30.10, -0.10, 0.57, 21, -0.00, -17507.10
18:42:19.090 -> 30.09, -0.09, 0.46, 21, 0.34, 62.34
18:42:20.098 -> 30.06, -0.06, 0.98, 42, 0.71, 58.95
18:42:21.140 -> 30.05, -0.05, 1.15, 42, 0.79, 53.33
18:42:22.145 -> 30.05, -0.05, 1.01, 42, 0.37, 112.18
18:42:23.195 -> 30.05, -0.05, 0.85, 42, 1.24, 33.92
18:42:24.211 -> 30.05, -0.05, 1.07, 42, 0.56, 74.71
18:42:25.223 -> 30.05, -0.05, 1.01, 42, 0.22, 187.37
18:42:26.242 -> 30.05, -0.05, 1.01, 42, 0.86, 48.69
18:42:36.313 -> 30.08, -0.08, 0.22, 21, 0.26, 80.24
18:42:36.313 -> 30.05, -0.05, 1.30, 42, 0.60, 70.03
18:42:36.313 -> 30.06, -0.06, 0.62, 21, 0.56, 37.35
18:42:36.313 -> 30.07, -0.07, 0.60, 21, 0.19, 112.54
18:42:36.313 -> 30.12, -0.12, -0.70, 0, 0.41, 0.00
18:42:36.313 -> 30.09, -0.09, 0.42, 21, -0.00, -17507.10
18:42:36.313 -> 30.08, -0.08, 0.52, 21, 0.26, 80.24
18:42:36.313 -> 30.09, -0.09, 0.08, 21, 0.83, 25.45
18:42:36.313 -> 30.09, -0.09, 0.20, 21, 0.49, 43.11
18:42:46.346 -> 30.10, -0.10, 0.12, 21, 0.11, 188.37
18:42:46.346 -> 30.11, -0.11, -0.25, 0, 0.45, 0.00
18:42:46.346 -> 30.11, -0.11, -0.11, 0, -0.00, 0.00
18:42:46.346 -> 30.09, -0.09, 0.53, 21, -0.00, -17507.10
18:42:46.346 -> 30.12, -0.12, -0.49, 0, 0.83, 0.00
18:42:46.346 -> 30.12, -0.12, -0.21, 0, -0.00, 0.00
18:42:46.346 -> 30.14, -0.14, -0.77, 0, -0.00, 0.00
18:42:46.346 -> 30.14, -0.14, -0.73, 0, -0.00, 0.00
18:42:46.346 -> 30.14, -0.14, -0.67, 0, -0.00, 0.00
18:42:46.346 -> 30.14, -0.14, -0.67, 0, -0.00, 0.00
18:42:56.380 -> 30.14, -0.14, -0.67, 0, -0.00, 0.00
18:42:56.380 -> 30.14, -0.14, -0.67, 0, -0.00, 0.00
18:42:56.380 -> 30.13, -0.13, -0.35, 0, -0.00, 0.00
18:42:56.380 -> 30.13, -0.13, -0.30, 0, -0.00, 0.00
18:42:56.380 -> 30.11, -0.11, 0.04, 0, -0.00, 0.00
18:42:56.380 -> 30.13, -0.13, -0.50, 0, -0.00, 0.00
18:42:56.380 -> 30.08, -0.08, 1.00, 42, -0.00, -35014.19
18:42:56.380 -> 30.07, -0.07, 0.83, 42, 1.39, 30.25
18:42:56.380 -> 30.05, -0.05, 1.04, 42, 0.45, 93.43
18:42:56.380 -> 30.05, -0.05, 1.08, 42, 0.30, 140.34
18:43:06.429 -> 30.05, -0.05, 1.03, 42, 0.79, 53.33
18:43:06.429 -> 30.05, -0.05, 1.03, 42, 0.26, 160.48
18:43:06.429 -> 30.05, -0.05, 1.03, 42, 1.28, 32.92
18:43:06.429 -> 30.05, -0.05, 1.03, 42, 0.52, 80.05
18:43:06.429 -> 30.05, -0.05, 1.03, 42, 0.22, 187.37
18:43:06.429 -> 30.05, -0.05, 1.03, 42, 1.46, 28.70
18:43:06.429 -> 30.05, -0.05, 1.03, 42, 0.71, 58.95
18:43:06.429 -> 30.05, -0.05, 1.03, 42, 0.26, 160.48
18:43:06.429 -> 30.05, -0.05, 1.03, 42, 1.05, 39.98
18:43:06.429 -> 30.05, -0.05, 1.03, 42, 0.56, 74.71
18:43:12.749 -> 30.05, -0.05, 1.03, 42, 0.30, 140.34
18:43:12.749 -> 30.05, -0.05, 1.03, 42, 0.90, 46.65
18:43:12.749 -> 30.05, -0.05, 1.03, 42, 0.26, 160.48
18:43:12.749 -> 30.05, -0.05, 1.03, 42, 1.20, 34.98
18:43:12.749 -> 30.05, -0.05, 1.03, 42, 0.67, 62.23
18:43:12.749 -> 30.05, -0.05, 1.03, 42, 0.26, 160.48
18:43:14.707 -> 30.06, -0.06, 0.79, 42, 0.98, 43.06
18:43:14.707 -> 30.05, -0.05, 1.11, 42, 0.37, 112.18
18:43:15.426 -> 30.05, -0.05, 0.95, 42, 1.50, 27.98
18:43:16.371 -> 30.05, -0.05, 1.06, 42, 0.67, 62.23
18:43:17.397 -> 30.06, -0.06, 0.71, 42, 0.26, 160.48
18:43:18.424 -> 30.07, -0.07, 0.67, 42, 0.98, 43.06
18:43:19.419 -> 30.12, -0.12, -0.71, 0, 0.22, 0.00
18:43:20.453 -> 30.13, -0.13, -0.44, 0, -0.00, 0.00
18:43:21.461 -> 30.14, -0.14, -0.83, 0, -0.00, 0.00
18:43:22.484 -> 30.14, -0.14, -0.66, 0, -0.00, 0.00
18:43:23.516 -> 30.14, -0.14, -0.66, 0, -0.00, 0.00
18:43:24.551 -> 30.14, -0.14, -0.66, 0, -0.00, 0.00
18:43:25.560 -> 30.14, -0.14, -0.66, 0, -0.00, 0.00
18:43:26.580 -> 30.14, -0.14, -0.66, 0, -0.00, 0.00
18:43:27.619 -> 30.14, -0.14, -0.65, 0, -0.00, 0.00
18:43:28.641 -> 30.14, -0.14, -0.65, 0, -0.00, 0.00
18:43:29.656 -> 30.14, -0.14, -0.65, 0, -0.00, 0.00
18:43:30.665 -> 30.14, -0.14, -0.65, 0, -0.00, 0.00
18:43:31.699 -> 30.14, -0.14, -0.65, 0, -0.00, 0.00
18:43:32.741 -> 30.14, -0.14, -0.65, 0, -0.00, 0.00
18:43:33.736 -> 30.14, -0.14, -0.49, 0, -0.00, 0.00
18:43:34.775 -> 30.13, -0.13, -0.39, 0, -0.00, 0.00
18:43:35.782 -> 30.10, -0.10, 0.51, 21, -0.00, -17507.10
18:43:36.810 -> 30.09, -0.09, 0.41, 21, 0.11, 188.37
18:43:37.854 -> 30.07, -0.07, 0.72, 42, 0.41, 101.95
18:43:38.856 -> 30.05, -0.05, 1.14, 42, 0.19, 225.08
18:43:39.899 -> 30.07, -0.07, 0.62, 21, 1.01, 20.73
18:43:40.908 -> 30.05, -0.05, 1.21, 42, 0.22, 187.37
18:43:41.924 -> 30.05, -0.05, 1.04, 42, 1.13, 37.31
18:43:42.960 -> 30.05, -0.05, 1.04, 42, 0.83, 50.90
18:43:43.984 -> 30.05, -0.05, 1.04, 42, 0.49, 86.23
18:43:44.991 -> 30.05, -0.05, 1.04, 42, 0.98, 43.06
18:43:46.026 -> 30.05, -0.05, 1.04, 42, 0.52, 80.05
18:43:47.033 -> 30.05, -0.05, 1.04, 42, 0.22, 187.37
18:43:48.072 -> 30.05, -0.05, 1.04, 42, 1.05, 39.98
18:43:49.106 -> 30.05, -0.05, 1.04, 42, 0.30, 140.34
18:43:50.118 -> 30.05, -0.05, 1.04, 42, 1.35, 31.09
18:43:51.121 -> 30.05, -0.05, 1.04, 42, 1.20, 34.98
18:43:52.156 -> 30.05, -0.05, 1.04, 42, 0.52, 80.05
18:43:53.167 -> 30.05, -0.05, 1.04, 42, 0.86, 48.69
18:43:54.214 -> 30.05, -0.05, 1.04, 42, 0.83, 50.90
18:43:55.227 -> 30.05, -0.05, 1.04, 42, 0.26, 160.48
18:43:56.242 -> 30.05, -0.05, 1.04, 42, 1.39, 30.25
18:43:57.282 -> 30.06, -0.06, 0.72, 42, 0.56, 74.71
18:43:58.287 -> 30.05, -0.05, 1.16, 42, 0.26, 160.48
18:43:59.331 -> 30.05, -0.05, 1.04, 42, 1.28, 32.92
18:44:00.342 -> 30.05, -0.05, 1.04, 42, 0.56, 74.71
18:44:01.352 -> 30.05, -0.05, 1.04, 42, 0.26, 160.48
18:44:02.371 -> 30.07, -0.07, 0.41, 21, 0.90, 23.33
18:44:03.410 -> 30.09, -0.09, -0.00, 0, 0.15, 0.00
18:44:04.419 -> 30.09, -0.09, 0.39, 21, -0.00, -17507.10
18:44:05.467 -> 30.11, -0.11, -0.31, 0, 0.22, 0.00
18:44:06.473 -> 30.14, -0.14, -0.96, 0, -0.00, 0.00
18:44:07.516 -> 30.12, -0.12, -0.01, 0, -0.00, 0.00
18:44:08.522 -> 30.14, -0.14, -0.87, 0, 0.04, 0.00
18:44:09.531 -> 30.14, -0.14, -0.64, 0, -0.00, 0.00
18:44:10.586 -> 30.14, -0.14, -0.64, 0, -0.00, 0.00
18:44:11.593 -> 30.14, -0.14, -0.64, 0, -0.00, 0.00
18:44:12.605 -> 30.14, -0.14, -0.64, 0, -0.00, 0.00
18:44:13.649 -> 30.14, -0.14, -0.64, 0, -0.00, 0.00
18:44:14.660 -> 30.14, -0.14, -0.64, 0, -0.00, 0.00
18:44:15.670 -> 30.14, -0.14, -0.64, 0, -0.00, 0.00
18:44:16.686 -> 30.14, -0.14, -0.64, 0, -0.00, 0.00
18:44:17.731 -> 30.14, -0.14, -0.64, 0, -0.00, 0.00
18:44:18.739 -> 30.14, -0.14, -0.64, 0, 0.04, 0.00
18:44:19.755 -> 30.14, -0.14, -0.64, 0, -0.00, 0.00
18:44:20.798 -> 30.14, -0.14, -0.48, 0, 0.04, 0.00
18:44:21.808 -> 30.14, -0.14, -0.69, 0, -0.00, 0.00
18:44:22.819 -> 30.14, -0.14, -0.55, 0, -0.00, 0.00
18:44:23.867 -> 30.11, -0.11, 0.21, 21, -0.00, -17507.10
18:44:24.875 -> 30.08, -0.08, 0.81, 42, 0.52, 80.05
18:44:25.918 -> 30.07, -0.07, 0.81, 42, 0.60, 70.03
18:44:36.330 -> 30.10, -0.10, -0.26, 0, 0.30, 0.00
18:44:36.330 -> 30.05, -0.05, 1.60, 42, -0.00, -35014.19
18:44:36.330 -> 30.06, -0.06, 0.66, 42, 0.52, 80.05
18:44:36.330 -> 30.05, -0.05, 1.20, 42, 0.26, 160.48
18:44:36.330 -> 30.05, -0.05, 1.06, 42, 1.50, 27.98
18:44:36.330 -> 30.05, -0.05, 1.06, 42, 0.56, 74.71
18:44:36.330 -> 30.05, -0.05, 1.06, 42, 0.22, 187.37
18:44:36.330 -> 30.05, -0.05, 1.06, 42, 1.46, 28.70
18:44:36.330 -> 30.05, -0.05, 1.06, 42, 0.67, 62.23
18:44:36.330 -> 30.05, -0.05, 1.06, 42, 0.22, 187.37
18:44:37.154 -> 30.05, -0.05, 1.06, 42, 0.67, 62.23
18:44:38.174 -> 30.05, -0.05, 1.06, 42, 0.30, 140.34
18:44:39.189 -> 30.05, -0.05, 1.06, 42, 1.28, 32.92
18:44:40.215 -> 30.05, -0.05, 1.06, 42, 0.37, 112.18
18:44:41.229 -> 30.05, -0.05, 1.06, 42, 1.20, 34.98
18:44:42.274 -> 30.05, -0.05, 1.06, 42, 0.52, 80.05
18:44:43.284 -> 30.05, -0.05, 1.06, 42, 0.26, 160.48
18:44:44.323 -> 30.05, -0.05, 1.06, 42, 1.24, 33.92
18:44:45.329 -> 30.07, -0.07, 0.50, 21, 0.41, 50.98
18:44:46.365 -> 30.05, -0.05, 1.26, 42, 0.83, 50.90
18:44:47.375 -> 30.07, -0.07, 0.50, 21, 0.64, 32.95
18:44:48.392 -> 30.09, -0.09, -0.01, 0, 0.11, 0.00
18:44:49.444 -> 30.09, -0.09, 0.40, 21, -0.00, -17507.10
18:44:50.446 -> 30.11, -0.11, -0.29, 0, 0.19, 0.00
18:44:51.489 -> 30.13, -0.13, -0.54, 0, -0.00, 0.00
18:44:52.490 -> 30.14, -0.14, -0.77, 0, -0.00, 0.00
18:44:53.531 -> 30.14, -0.14, -0.63, 0, -0.00, 0.00
18:44:54.542 -> 30.14, -0.14, -0.63, 0, -0.00, 0.00
18:44:55.550 -> 30.14, -0.14, -0.62, 0, -0.00, 0.00
18:44:56.597 -> 30.14, -0.14, -0.62, 0, -0.00, 0.00
