14:00:23.493 -> Timestamp, Temperature (ºC), Setpoint, Error, Delta_T, State, PWM output, Current, PWM / Current
14:00:25.091 -> Timestamp, Temperature (ºC), Setpoint, Error, Delta_T, State, PWM output, Current, PWM / Current
14:01:28.217 -> 22.43, 27.43, -4.02, 0.00, 37, 254, 3.45, 73.53
14:01:29.235 -> 22.52, 27.52, -3.94, 0.09, 41, 247, 3.60, 68.52
14:01:30.248 -> 22.52, 27.52, -3.94, 0.00, 40, 254, 3.57, 71.21
14:01:31.300 -> 22.52, 27.52, -3.94, 0.00, 40, 254, 3.60, 70.47
14:01:32.297 -> 22.60, 27.60, -3.85, 0.09, 41, 247, 3.60, 68.52
14:01:33.332 -> 22.60, 27.60, -3.85, 0.00, 40, 254, 3.53, 71.97
14:01:34.357 -> 22.69, 27.69, -3.76, 0.09, 44, 247, 3.60, 68.52
14:01:35.379 -> 22.69, 27.69, -3.76, 0.00, 43, 253, 3.57, 70.93
14:01:36.405 -> 22.78, 27.78, -3.68, 0.09, 47, 253, 3.60, 70.19
14:01:37.438 -> 22.78, 27.78, -3.68, 0.00, 46, 252, 3.60, 69.91
14:01:38.442 -> 22.78, 27.78, -3.68, 0.00, 46, 252, 3.57, 70.65
14:01:39.459 -> 22.86, 27.86, -3.59, 0.09, 50, 253, 3.57, 70.93
14:01:40.514 -> 22.86, 27.86, -3.59, 0.00, 49, 227, 3.60, 62.98
14:01:41.514 -> 22.95, 27.95, -3.50, 0.09, 53, 239, 3.12, 76.69
14:01:42.555 -> 22.95, 27.95, -3.50, 0.00, 52, 252, 3.57, 70.65
14:01:43.567 -> 23.04, 28.04, -3.42, 0.09, 56, 251, 3.60, 69.63
14:01:44.599 -> 23.04, 28.04, -3.42, 0.00, 55, 244, 3.57, 68.40
14:01:45.622 -> 23.12, 28.12, -3.33, 0.09, 59, 251, 3.53, 71.12
14:01:46.637 -> 23.12, 28.12, -3.33, 0.00, 58, 244, 3.57, 68.40
14:01:47.655 -> 23.21, 28.21, -3.24, 0.09, 62, 238, 3.38, 70.43
14:01:48.670 -> 23.21, 28.21, -3.24, 0.00, 61, 238, 3.49, 68.16
14:01:49.683 -> 23.30, 28.30, -3.16, 0.09, 62, 238, 3.30, 72.03
14:01:50.730 -> 23.30, 28.30, -3.16, 0.00, 61, 238, 3.53, 67.43
14:01:51.738 -> 23.39, 28.39, -3.07, 0.09, 65, 238, 3.38, 70.43
14:01:52.780 -> 23.39, 28.39, -3.07, 0.00, 64, 244, 3.15, 77.37
14:01:53.786 -> 23.47, 28.47, -2.98, 0.09, 68, 227, 3.57, 63.64
14:01:54.818 -> 23.56, 28.56, -2.90, 0.09, 71, 227, 3.15, 71.98
14:01:55.842 -> 23.56, 28.56, -2.90, 0.00, 70, 251, 3.53, 71.12
14:01:56.864 -> 23.65, 28.65, -2.81, 0.09, 74, 254, 3.57, 71.21
14:01:57.877 -> 23.65, 28.65, -2.81, 0.00, 73, 254, 3.60, 70.47
14:01:58.920 -> 23.73, 28.73, -2.72, 0.09, 77, 248, 3.60, 68.80
14:01:59.947 -> 23.73, 28.73, -2.72, 0.00, 76, 164, 3.60, 45.50
14:02:00.958 -> 23.82, 28.82, -2.63, 0.09, 80, 251, 3.12, 80.54
14:02:01.963 -> 23.91, 28.91, -2.55, 0.09, 83, 249, 3.57, 69.81
14:02:03.003 -> 23.91, 28.91, -2.55, 0.00, 82, 247, 3.57, 69.25
14:02:04.031 -> 24.00, 29.00, -2.46, 0.09, 83, 249, 3.49, 71.31
14:02:05.035 -> 24.00, 29.00, -2.46, 0.00, 82, 247, 3.57, 69.25
14:02:06.055 -> 24.08, 29.08, -2.37, 0.09, 86, 241, 3.53, 68.28
14:02:07.087 -> 24.17, 29.17, -2.28, 0.09, 89, 226, 3.30, 68.40
14:02:08.118 -> 24.17, 29.17, -2.28, 0.00, 88, 146, 3.38, 43.21
14:02:09.131 -> 24.26, 29.26, -2.20, 0.09, 92, 252, 2.78, 90.70
14:02:10.145 -> 24.26, 29.26, -2.20, 0.00, 91, 252, 3.57, 70.65
14:02:11.200 -> 24.35, 29.35, -2.11, 0.09, 95, 238, 3.57, 66.72
14:02:12.199 -> 24.43, 29.43, -2.02, 0.09, 98, 248, 3.38, 73.39
14:02:13.212 -> 24.43, 29.43, -2.02, 0.00, 97, 143, 3.60, 39.67
14:02:14.263 -> 24.52, 29.52, -1.93, 0.09, 101, 248, 2.93, 84.69
14:02:15.275 -> 24.61, 29.61, -1.85, 0.09, 104, 123, 3.53, 34.85
14:02:16.322 -> 24.70, 29.70, -1.76, 0.09, 104, 123, 1.58, 78.03
14:02:17.326 -> 24.70, 29.70, -1.76, 0.00, 103, 234, 1.35, 173.21
14:02:18.340 -> 24.79, 29.79, -1.67, 0.09, 107, 231, 3.45, 66.87
14:02:19.355 -> 24.79, 29.79, -1.67, 0.00, 106, 253, 3.27, 77.45
14:02:20.388 -> 24.87, 29.87, -1.58, 0.09, 110, 131, 3.49, 37.52
14:02:21.429 -> 24.96, 29.96, -1.49, 0.09, 113, 221, 1.20, 184.06
14:02:22.428 -> 24.96, 29.96, -1.49, 0.00, 112, 2, 3.42, 0.59
14:02:23.478 -> 25.05, 30.05, -1.40, 0.09, 116, 157, 0.07, 2123.90
14:02:24.497 -> 25.14, 30.14, -1.32, 0.09, 119, 248, 2.33, 106.55
14:02:25.499 -> 25.14, 30.14, -1.32, 0.00, 118, 231, 3.45, 66.87
14:02:26.537 -> 25.23, 30.23, -1.23, 0.09, 122, 225, 3.49, 64.44
14:02:27.560 -> 25.23, 30.23, -1.23, 0.00, 121, 252, 3.38, 74.57
14:02:28.589 -> 25.32, 30.32, -1.14, 0.09, 125, 198, 3.53, 56.10
14:02:29.619 -> 25.41, 30.41, -1.05, 0.09, 125, 198, 3.15, 62.78
14:02:30.612 -> 25.41, 30.41, -1.05, 0.00, 124, 181, 3.34, 54.16
14:02:31.641 -> 25.49, 30.49, -0.96, 0.09, 128, 240, 3.00, 79.90
14:02:32.665 -> 25.58, 30.58, -0.87, 0.09, 131, 235, 3.34, 70.32
14:02:33.706 -> 25.58, 30.58, -0.87, 0.00, 130, 118, 3.38, 34.92
14:02:34.722 -> 25.67, 30.67, -0.78, 0.09, 134, 145, 1.20, 120.76
14:02:35.753 -> 25.76, 30.76, -0.70, 0.09, 137, 219, 1.84, 119.07
14:02:36.760 -> 25.76, 30.76, -0.70, 0.00, 136, 154, 3.27, 47.14
14:02:37.789 -> 25.85, 30.85, -0.61, 0.09, 140, 253, 2.37, 106.97
14:02:38.822 -> 25.85, 30.85, -0.61, 0.00, 139, 159, 3.60, 44.11
14:02:39.847 -> 25.94, 30.94, -0.52, 0.09, 143, 71, 3.15, 22.51
14:02:40.841 -> 26.03, 31.03, -0.43, 0.09, 146, 254, 1.31, 193.39
14:02:41.872 -> 26.03, 31.03, -0.43, 0.00, 145, 124, 3.57, 34.76
14:02:42.897 -> 26.12, 31.12, -0.34, 0.09, 149, 191, 1.46, 130.50
14:02:43.930 -> 26.21, 31.21, -0.25, 0.09, 152, 161, 2.52, 64.01
14:02:44.933 -> 26.30, 31.30, -0.16, 0.09, 152, 161, 3.08, 52.29
14:02:45.966 -> 26.30, 31.30, -0.16, 0.00, 151, 17, 2.63, 6.47
14:02:46.994 -> 26.39, 31.39, -0.07, 0.09, 155, 240, 0.07, 3246.72
14:02:48.030 -> 26.39, 31.39, -0.07, 0.00, 154, 0, 3.45, 0.00
14:02:49.026 -> 26.48, 31.48, 0.02, 0.09, 158, 161, 0.15, 1080.24
14:02:50.057 -> 26.56, 31.56, 0.11, 0.09, 161, 0, 2.82, 0.00
14:02:51.098 -> 26.65, 31.65, 0.20, 0.09, 164, 0, -0.00, 0.00
14:02:52.116 -> 26.65, 31.65, 0.20, 0.00, 163, 0, -0.00, 0.00
14:02:53.133 -> 26.74, 31.74, 0.29, 0.09, 167, 0, 0.04, 0.00
14:02:54.153 -> 26.74, 31.74, 0.29, 0.00, 166, 0, -0.00, 0.00
14:02:55.184 -> 26.83, 31.83, 0.38, 0.09, 170, 0, -0.00, 0.00
14:02:56.190 -> 26.92, 31.92, 0.47, 0.09, 173, 0, -0.00, 0.00
14:02:57.236 -> 26.92, 31.92, 0.47, 0.00, 172, 0, -0.00, 0.00
14:02:58.267 -> 27.01, 32.01, 0.56, 0.09, 176, 0, -0.00, 0.00
14:02:59.271 -> 27.01, 32.01, 0.56, 0.00, 175, 0, 0.04, 0.00
14:03:00.305 -> 27.10, 32.10, 0.65, 0.09, 176, 0, 0.04, 0.00
14:03:01.323 -> 27.10, 32.10, 0.65, 0.00, 175, 0, -0.00, 0.00
14:03:02.347 -> 27.10, 32.10, 0.65, 0.00, 175, 0, 0.04, 0.00
14:03:03.358 -> 27.20, 32.20, 0.74, 0.09, 179, 0, -0.00, 0.00
14:03:04.382 -> 27.20, 32.20, 0.74, 0.00, 178, 0, -0.00, 0.00
14:03:05.403 -> 27.20, 32.20, 0.74, 0.00, 178, 0, -0.00, 0.00
14:03:06.436 -> 27.10, 32.10, 0.65, -0.09, 174, 0, -0.00, 0.00
14:03:07.459 -> 27.29, 32.29, 0.83, 0.18, 182, 0, -0.00, 0.00
14:03:08.463 -> 27.29, 32.29, 0.83, 0.00, 181, 0, -0.00, 0.00
14:03:09.496 -> 27.38, 32.38, 0.92, 0.09, 185, 0, -0.00, 0.00
14:03:10.530 -> 27.38, 32.38, 0.92, 0.00, 184, 0, 0.04, 0.00
14:03:11.554 -> 27.38, 32.38, 0.92, 0.00, 184, 0, -0.00, 0.00
14:03:12.572 -> 27.38, 32.38, 0.92, 0.00, 184, 0, -0.00, 0.00
14:03:13.614 -> 27.47, 32.47, 1.01, 0.09, 188, 0, 0.04, 0.00
14:03:14.628 -> 27.47, 32.47, 1.01, 0.00, 187, 0, -0.00, 0.00
