//action matrix for training simulation final_actions_11_2_20200821-001751
const unsigned char q_actions[150] = {0, 250, 241, 0, 232, 246, 0, 105, 240, 0, 244, 236, 0, 226, 235, 0, 241, 241, 0, 17, 234, 0, 241, 241, 0, 254, 248, 0, 246, 246, 0, 252, 252, 0, 225, 225, 0, 254, 249, 0, 136, 136, 0, 245, 245, 0, 252, 254, 0, 59, 236, 0, 165, 191, 0, 155, 252, 0, 253, 5, 0, 187, 190, 0, 199, 250, 0, 98, 216, 0, 188, 174, 0, 139, 195, 0, 165, 253, 0, 172, 172, 0, 226, 152, 0, 92, 50, 0, 80, 92, 0, 99, 234, 0, 117, 78, 0, 14, 14, 0, 112, 241, 0, 161, 63, 0, 115, 147, 0, 155, 155, 0, 4, 249, 0, 24, 91, 0, 152, 194, 0, 151, 151, 0, 11, 107, 0, 222, 11, 0, 161, 16, 0, 88, 161, 0, 116, 187, 0, 81, 81, 0, 110, 81, 0, 49, 12, 0, 110, 31};

00:22:29.084 -> Timestamp, Temperature (ºC), Setpoint, Error, Delta_T, State, PWM output, Current, PWM / Current
00:23:17.195 -> 23.21, 27.78, -4.57, 0.00, 13, 226, 3.49, 64.72
00:23:18.227 -> 23.30, 27.78, -4.48, 0.09, 17, 241, 3.34, 72.12
00:23:19.331 -> 23.30, 27.78, -4.48, 0.00, 16, 241, 3.34, 72.12
00:23:20.286 -> 23.30, 27.78, -4.48, 0.00, 16, 241, 3.53, 68.28
00:23:21.303 -> 23.39, 27.78, -4.39, 0.09, 20, 234, 3.38, 69.25
00:23:22.324 -> 23.39, 27.78, -4.39, 0.00, 19, 17, 3.57, 4.77
00:23:23.364 -> 23.47, 27.78, -4.31, 0.09, 23, 241, 0.11, 2161.81
00:23:24.359 -> 23.47, 27.78, -4.31, 0.00, 22, 241, 3.53, 68.28
00:23:25.389 -> 23.47, 27.78, -4.31, 0.00, 22, 241, 3.38, 71.32
00:23:26.424 -> 23.47, 27.78, -4.31, 0.00, 22, 241, 3.57, 67.56
00:23:27.456 -> 23.56, 27.78, -4.22, 0.09, 26, 248, 3.53, 70.27
00:23:28.478 -> 23.56, 27.78, -4.22, 0.00, 25, 254, 3.53, 71.97
00:23:29.494 -> 23.56, 27.78, -4.22, 0.00, 25, 254, 3.60, 70.47
00:23:30.524 -> 23.65, 27.78, -4.13, 0.09, 29, 246, 3.60, 68.25
00:23:31.551 -> 23.65, 27.78, -4.13, 0.00, 28, 246, 3.49, 70.45
00:23:32.561 -> 23.65, 27.78, -4.13, 0.00, 28, 246, 3.60, 68.25
00:23:33.564 -> 23.73, 27.78, -4.04, 0.09, 32, 252, 3.53, 71.40
00:23:34.591 -> 23.73, 27.78, -4.04, 0.00, 31, 252, 3.60, 69.91
00:23:35.627 -> 23.82, 27.78, -3.96, 0.09, 32, 252, 3.60, 69.91
00:23:36.647 -> 23.82, 27.78, -3.96, 0.00, 31, 252, 3.60, 69.91
00:23:37.681 -> 23.82, 27.78, -3.96, 0.00, 31, 252, 3.57, 70.65
00:23:38.698 -> 23.91, 27.78, -3.87, 0.09, 35, 225, 3.60, 62.42
00:23:39.715 -> 23.91, 27.78, -3.87, 0.00, 34, 225, 3.45, 65.14
00:23:40.759 -> 24.00, 27.78, -3.78, 0.09, 38, 249, 3.42, 72.88
00:23:41.760 -> 24.00, 27.78, -3.78, 0.00, 37, 254, 3.57, 71.21
00:23:42.793 -> 24.08, 27.78, -3.69, 0.09, 41, 136, 3.60, 37.73
00:23:43.826 -> 24.08, 27.78, -3.69, 0.00, 40, 136, 2.52, 54.07
00:23:44.831 -> 24.17, 27.78, -3.61, 0.09, 44, 245, 2.89, 84.75
00:23:45.848 -> 24.17, 27.78, -3.61, 0.00, 43, 245, 3.42, 71.71
