//final_actions_11_3_20200821-143348
//const unsigned char q_actions[150] = {0, 211, 248, 0, 237, 248, 0, 212, 248, 0, 220, 248, 0, 48, 48, 0, 201, 201, 0, 227, 244, 0, 252, 216, 0, 206, 254, 0, 192, 192, 0, 247, 247, 0, 203, 183, 0, 242, 3, 0, 246, 246, 0, 183, 183, 0, 79, 79, 0, 42, 42, 0, 20, 20, 0, 249, 249, 0, 209, 245, 0, 46, 46, 0, 21, 209, 0, 155, 182, 0, 108, 108, 0, 103, 103, 0, 34, 103, 0, 80, 149, 0, 223, 223, 0, 96, 108, 0, 106, 223, 0, 197, 197, 0, 56, 56, 0, 250, 84, 0, 43, 110, 0, 206, 80, 0, 79, 47, 0, 16, 72, 0, 220, 220, 0, 133, 31, 0, 67, 67, 0, 3, 3, 0, 110, 65, 0, 197, 243, 0, 243, 38, 0, 65, 239, 0, 65, 217, 0, 245, 198, 0, 65, 105, 0, 160, 110, 0, 159, 85};


20:38:52.987 -> 21.48, 26.48, -5.00, 0.00, 1, 211, -0.19, -1116.40
20:38:54.019 -> 21.48, 26.48, -5.00, 0.00, 1, 211, -0.19, -1116.40
20:38:55.046 -> 21.40, 26.48, -5.09, -0.09, -3, 0, -0.19, 0.00
20:38:56.086 -> 21.40, 26.48, -5.09, 0.00, -99, 97, -0.00, -80866.11
20:38:57.083 -> 21.40, 26.48, -5.09, 0.00, -99, 20, 0.04, 550.05
20:38:59.924 -> Timestamp, Temperature (ºC), Setpoint, Error, Delta_T, State, PWM output, Current, PWM / Current
20:39:00.979 -> 21.40, 0.20, 21.20, 21.40, 788, 0, 0.04, 0.00
20:39:02.017 -> 21.40, 0.20, 21.20, 0.00, 787, 0, 0.04, 0.00
20:39:03.020 -> 21.40, 0.20, 21.20, 0.00, 787, 0, 0.04, 0.00
20:39:04.070 -> 21.40, 0.20, 21.20, 0.00, 787, 0, 0.04, 0.00
20:39:05.091 -> 21.40, 0.20, 21.20, 0.00, 787, 0, -0.00, 0.00
20:39:06.095 -> 26.20
20:39:06.095 -> 21.40, 26.40, -5.00, 0.00, 1, 211, 0.04, 5802.99
20:39:07.108 -> 21.40, 26.40, -5.00, 0.00, 1, 211, 0.04, 5802.99
20:39:08.135 -> 21.40, 26.40, -5.00, 0.00, 1, 211, 0.04, 5802.99
20:39:09.165 -> 21.40, 26.40, -5.00, 0.00, 1, 211, 0.04, 5802.99
20:39:10.181 -> 21.40, 26.40, -5.00, 0.00, 1, 211, 0.04, 5802.99
20:39:11.216 -> 21.40, 26.40, -5.00, 0.00, 1, 211, 0.04, 5802.99
20:39:12.247 -> 21.40, 26.40, -5.00, 0.00, 1, 211, 0.04, 5802.99
