const unsigned char q_actions[161] = {33, 196, 251, 0, 196, 225, 0, 204, 240, 0, 121, 248, 0, 249, 232, 0, 185, 243, 0, 151, 203, 0, 195, 195, 0, 205, 205, 0, 8, 229, 0, 77, 200, 0, 168, 137, 0, 183, 202, 0, 242, 142, 0, 255, 221, 0, 244, 209, 0, 173, 161, 0, 239, 135, 0, 182, 217, 0, 225, 133, 0, 96, 196, 0, 242, 225, 0, 131, 57, 0, 224, 38, 0, 238, 23, 0, 246, 202, 0, 110, 238, 0, 39, 215, 0, 208, 203, 0, 124, 254, 0, 8, 90, 0, 171, 212, 0, 12, 178, 0, 224, 192, 0, 40, 115, 0, 146, 244, 0, 103, 107, 0, 58, 43, 0, 218, 19, 0, 41, 39, 0, 137, 245, 0, 182, 146, 0, 56, 219, 0, 7, 90, 0, 55, 169, 0, 55, 214, 0, 214, 182, 0, 126, 152, 0, 47, 47, 0, 0, 82, 0, 82, 0, 0, 0, 37, 155, 0, 0, 1, 1};

08:58:14.502 -> 20.97, 0.00, 20.77, 20.97, 776, 0, -0.19, 0.00
08:58:15.532 -> 20.97, 0.00, 20.77, 0.00, 775, 0, -0.19, 0.00
08:58:16.566 -> 20.97, 0.00, 20.77, 0.00, 775, 0, -0.19, 0.00
08:58:18.633 -> Timestamp, Temperature (ºC), Setpoint, Error, Delta_T, State, PWM output, Current, PWM / Current
08:58:19.682 -> 20.97, 0.00, 20.77, 20.97, 776, 0, -0.00, 0.00
08:58:20.710 -> 20.97, 0.00, 20.77, 0.00, 775, 0, 0.04, 0.00
08:58:21.744 -> 20.97, 0.00, 20.77, 0.00, 775, 0, 0.04, 0.00
08:58:22.779 -> 20.97, 0.00, 20.77, 0.00, 775, 0, 0.04, 0.00
08:58:23.783 -> 20.97, 0.00, 20.77, 0.00, 775, 0, 0.04, 0.00
08:58:24.821 -> 25.77
08:58:24.821 -> 20.97, 25.77, -5.00, 0.00, 1, 196, -0.00, -163399.54
08:58:25.851 -> 20.97, 25.77, -5.00, 0.00, 1, 196, 2.25, 87.02
08:58:26.842 -> 20.97, 25.77, -5.00, 0.00, 1, 196, 3.38, 58.00
08:58:27.871 -> 20.97, 25.77, -5.00, 0.00, 1, 196, 3.34, 58.65
08:58:28.903 -> 20.97, 25.77, -5.00, 0.00, 1, 196, 3.23, 60.70
08:58:29.938 -> 20.97, 25.77, -5.00, 0.00, 1, 196, 3.08, 63.66
08:58:30.932 -> 20.97, 25.77, -5.00, 0.00, 1, 196, 2.74, 71.51
08:58:31.967 -> 20.97, 25.77, -5.00, 0.00, 1, 196, 1.99, 98.52
08:58:32.992 -> 20.97, 25.77, -5.00, 0.00, 1, 196, 2.10, 93.24
08:58:34.012 -> 20.97, 25.77, -5.00, 0.00, 1, 196, 3.04, 64.45
08:58:35.039 -> 20.97, 25.77, -5.00, 0.00, 1, 196, 3.34, 58.65
08:58:36.054 -> 20.97, 25.77, -5.00, 0.00, 1, 196, 3.12, 62.90
08:58:37.088 -> 20.97, 25.77, -5.00, 0.00, 1, 196, 2.97, 66.08
08:58:38.120 -> 20.97, 25.77, -5.00, 0.00, 1, 196, 2.37, 82.87
08:58:39.122 -> 20.97, 25.77, -5.00, 0.00, 1, 196, 2.52, 77.92
08:58:40.148 -> 20.97, 25.77, -5.00, 0.00, 1, 196, 3.42, 57.36
08:58:41.172 -> 20.97, 25.77, -5.00, 0.00, 1, 196, 3.34, 58.65
08:58:42.197 -> 21.06, 25.77, -4.91, 0.09, 5, 225, 3.23, 69.68
08:58:43.228 -> 21.06, 25.77, -4.91, 0.00, 4, 196, 3.30, 59.32
08:58:44.233 -> 21.06, 25.77, -4.91, 0.00, 4, 196, 2.78, 70.55
08:58:45.264 -> 21.14, 25.77, -4.83, 0.09, 8, 240, 2.33, 103.11
08:58:46.296 -> 21.14, 25.77, -4.83, 0.00, 7, 204, 3.60, 56.59
08:58:47.317 -> 21.23, 25.77, -4.74, 0.09, 11, 248, 2.82, 88.07
08:58:48.331 -> 21.23, 25.77, -4.74, 0.00, 10, 121, 3.57, 33.92
08:58:49.368 -> 21.31, 25.77, -4.66, 0.09, 11, 248, 1.39, 178.61
08:58:50.400 -> 21.31, 25.77, -4.66, 0.00, 10, 121, 3.57, 33.92
08:58:51.425 -> 21.31, 25.77, -4.66, 0.00, 10, 121, 2.74, 44.15
08:58:52.436 -> 21.40, 25.77, -4.57, 0.09, 14, 232, 2.78, 83.51
08:58:53.468 -> 21.40, 25.77, -4.57, 0.00, 13, 249, 3.34, 74.51
08:58:54.474 -> 21.40, 25.77, -4.57, 0.00, 13, 249, 3.53, 70.55
08:58:55.506 -> 21.48, 25.77, -4.49, 0.09, 17, 243, 3.53, 68.85
08:58:56.537 -> 21.48, 25.77, -4.49, 0.00, 16, 185, 3.38, 54.75
08:58:57.561 -> 21.57, 25.77, -4.40, 0.09, 20, 203, 1.91, 106.04
08:58:58.577 -> 21.57, 25.77, -4.40, 0.00, 19, 151, 2.21, 68.18
08:58:59.611 -> 21.57, 25.77, -4.40, 0.00, 19, 151, 1.16, 129.82
08:59:00.607 -> 21.66, 25.77, -4.31, 0.09, 23, 195, 1.20, 162.40
08:59:01.639 -> 21.66, 25.77, -4.31, 0.00, 22, 195, 2.52, 77.52
08:59:02.663 -> 21.66, 25.77, -4.31, 0.00, 22, 195, 3.30, 59.02
08:59:03.699 -> 21.74, 25.77, -4.23, 0.09, 26, 205, 3.38, 60.67
08:59:04.709 -> 21.74, 25.77, -4.23, 0.00, 25, 205, 3.34, 61.35
08:59:05.722 -> 21.74, 25.77, -4.23, 0.00, 25, 205, 3.23, 63.49
08:59:06.760 -> 21.83, 25.77, -4.14, 0.09, 29, 229, 3.19, 71.76
08:59:07.783 -> 21.83, 25.77, -4.14, 0.00, 28, 8, 3.30, 2.42
08:59:08.815 -> 21.91, 25.77, -4.06, 0.09, 29, 229, 0.34, 679.85
08:59:09.846 -> 21.91, 25.77, -4.06, 0.00, 28, 8, 3.04, 2.63
08:59:10.878 -> 22.00, 25.77, -3.97, 0.09, 32, 200, 0.37, 534.19
08:59:11.869 -> 22.00, 25.77, -3.97, 0.00, 31, 77, 2.40, 32.05
08:59:12.912 -> 22.00, 25.77, -3.97, 0.00, 31, 77, 0.94, 82.11
08:59:13.929 -> 22.00, 25.77, -3.97, 0.00, 31, 77, 1.01, 76.02
08:59:14.951 -> 22.09, 25.77, -3.88, 0.09, 35, 137, 1.13, 121.71
08:59:15.976 -> 22.09, 25.77, -3.88, 0.00, 34, 168, 2.93, 57.37
08:59:16.993 -> 22.17, 25.77, -3.80, 0.09, 38, 202, 3.04, 66.42
08:59:18.030 -> 22.17, 25.77, -3.80, 0.00, 37, 183, 2.97, 61.70
08:59:19.047 -> 22.17, 25.77, -3.80, 0.00, 37, 183, 2.14, 85.52
08:59:20.074 -> 22.26, 25.77, -3.71, 0.09, 41, 142, 1.73, 82.24
08:59:21.090 -> 22.26, 25.77, -3.71, 0.00, 40, 242, 2.03, 119.39
08:59:22.121 -> 22.26, 25.77, -3.71, 0.00, 40, 242, 3.53, 68.57
08:59:23.154 -> 22.26, 25.77, -3.71, 0.00, 40, 242, 3.49, 69.30
08:59:24.179 -> 22.35, 25.77, -3.62, 0.09, 44, 221, 3.49, 63.29
08:59:25.177 -> 22.35, 25.77, -3.62, 0.00, 43, 255, 3.08, 82.83
08:59:26.215 -> 22.35, 25.77, -3.62, 0.00, 43, 255, 3.60, 70.74
08:59:27.210 -> 22.35, 25.77, -3.62, 0.00, 43, 255, 3.60, 70.74
08:59:28.248 -> 22.35, 25.77, -3.62, 0.00, 43, 255, 3.60, 70.74
08:59:29.280 -> 22.43, 25.77, -3.54, 0.09, 47, 209, 3.60, 57.98
08:59:30.286 -> 22.43, 25.77, -3.54, 0.00, 46, 244, 3.34, 73.02
08:59:31.319 -> 22.43, 25.77, -3.54, 0.00, 46, 244, 3.49, 69.88
08:59:32.329 -> 22.52, 25.77, -3.45, 0.09, 47, 209, 3.49, 59.85
08:59:33.360 -> 22.52, 25.77, -3.45, 0.00, 46, 244, 2.89, 84.40
08:59:34.391 -> 22.52, 25.77, -3.45, 0.00, 46, 244, 3.45, 70.64
08:59:35.423 -> 22.60, 25.77, -3.37, 0.09, 50, 161, 3.57, 45.14
08:59:36.426 -> 22.69, 25.77, -3.28, 0.09, 53, 135, 2.10, 64.22
08:59:37.468 -> 22.69, 25.77, -3.28, 0.00, 52, 239, 1.99, 120.13
08:59:38.492 -> 22.69, 25.77, -3.28, 0.00, 52, 239, 3.49, 68.44
08:59:39.494 -> 22.78, 25.77, -3.19, 0.09, 56, 217, 3.45, 62.82
08:59:40.539 -> 22.86, 25.77, -3.11, 0.09, 59, 133, 3.04, 43.73
08:59:41.568 -> 22.86, 25.77, -3.11, 0.00, 58, 225, 1.35, 166.55
08:59:42.592 -> 22.95, 25.77, -3.02, 0.09, 62, 196, 3.42, 57.36
08:59:43.620 -> 22.95, 25.77, -3.02, 0.00, 61, 96, 3.30, 29.05
08:59:44.608 -> 23.04, 25.77, -2.93, 0.09, 65, 225, 1.16, 193.44
08:59:45.665 -> 23.04, 25.77, -2.93, 0.00, 64, 242, 3.38, 71.61
08:59:46.681 -> 23.12, 25.77, -2.85, 0.09, 68, 57, 3.49, 16.32
08:59:47.704 -> 23.12, 25.77, -2.85, 0.00, 67, 131, 1.28, 102.68
08:59:48.725 -> 23.21, 25.77, -2.76, 0.09, 68, 57, 2.59, 22.00
08:59:49.745 -> 23.21, 25.77, -2.76, 0.00, 67, 131, 1.76, 74.26
08:59:50.776 -> 23.21, 25.77, -2.76, 0.00, 67, 131, 1.91, 68.43
08:59:51.797 -> 23.30, 25.77, -2.67, 0.09, 71, 38, 1.73, 22.01
08:59:52.829 -> 23.39, 25.77, -2.58, 0.09, 74, 23, 0.90, 25.55
08:59:53.817 -> 23.39, 25.77, -2.58, 0.00, 73, 238, 0.37, 635.68
08:59:54.874 -> 23.39, 25.77, -2.58, 0.00, 73, 238, 3.42, 69.66
